	PNSR	SSIM	MSE
0	29.720932	0.82205296	0.0042654686
1	30.08183	0.80038834	0.0039253365
2	28.179031	0.8525349	0.0060835443
3	33.15041	0.9316456	0.0019365057
4	30.407839	0.86926895	0.0036414634
5	21.723358	0.71304077	0.026898257
6	24.889547	0.77168053	0.012974933
7	26.083538	0.73433894	0.00985612
8	34.908085	0.9782167	0.0012919665
9	37.100548	0.95401675	0.0007798388
10	23.297647	0.78556925	0.018719543
11	30.061699	0.20352009	0.0039435737
12	29.25404	0.8755479	0.0047495877
13	33.183586	0.90997815	0.001921769
14	17.05738	0.8145222	0.07876295
15	26.223686	0.65402347	0.009543141
16	26.943607	0.8285622	0.008085357
17	27.440731	0.8303676	0.007210852
18	32.80382	0.92633015	0.0020973827
19	24.727184	0.78392357	0.013469186
20	27.094759	0.641481	0.007808794
21	28.61759	0.8625582	0.005499216
22	33.260468	0.9173704	0.0018880495
23	33.098515	0.9158778	0.0019597858
24	27.009285	0.646141	0.007964
25	30.244026	0.09772214	0.003781439
26	26.979128	0.9022719	0.008019498
27	22.951048	0.6384366	0.020274729
28	29.821186	0.918131	0.004168129
29	27.123508	0.7478128	0.0077572707
30	14.622662	0.0031333487	0.1379729
31	29.965256	0.8490216	0.0040321276
32	30.800041	0.8934459	0.0033270232
33	32.147957	0.90055794	0.002439295
34	24.650118	0.77586	0.0137103405
35	35.154934	0.9214983	0.0012205802
36	29.946062	0.84352744	0.004049987
37	25.501247	0.78381747	0.011270292
38	29.9211	0.88225245	0.004073332
39	13.2231455	0.0101359235	0.1904344
40	30.928387	0.89431673	0.0032301382
41	33.51085	0.9789957	0.0017822764
42	27.209318	0.8123636	0.0076055056
43	24.663334	0.6586207	0.013668679
44	32.636055	0.887974	0.0021799882
45	29.268976	0.8532289	0.0047332793
46	29.279697	0.85907316	0.004721609
47	30.824865	0.88576454	0.0033080596
48	29.545504	0.8678754	0.004441294
49	28.02993	0.80352366	0.006296031
50	29.669655	0.87250334	0.004316128
51	31.760298	0.8821875	0.0026670434
52	27.125132	0.8467149	0.0077543724
53	33.3256	0.9451958	0.0018599444
54	32.34478	0.896144	0.0023312117
55	30.5984	0.90593475	0.0034851378
56	28.35882	0.2562375	0.00583684
57	28.568905	0.7334028	0.00556121
58	33.908554	0.912862	0.0016263145
59	33.802677	0.9104701	0.0016664499
60	26.757586	0.8448438	0.008439204
61	19.868456	0.20331006	0.0412301
62	33.25608	0.89907885	0.0018899569
63	33.779243	0.90880203	0.0016754661
64	30.978973	0.88196933	0.0031927319
65	29.784702	0.92786044	0.0042032925
66	39.18517	0.9818929	0.0004825506
67	24.461264	0.6924192	0.014319686
68	25.975336	0.6523283	0.010104764
69	25.383587	0.74308425	0.011579802
70	33.1049	0.90964144	0.0019569062
71	30.139896	0.8499245	0.0038732025
72	34.462578	0.92498773	0.0014315358
73	26.58294	0.72253084	0.008785488
74	29.88951	0.8810113	0.00410307
75	31.903564	0.8857426	0.0025804979
76	26.917383	0.87037504	0.008134325
77	32.586235	0.94863635	0.0022051423
78	25.597052	0.8157876	0.011024393
79	32.61748	0.9251982	0.0021893315
80	32.690224	0.92993045	0.0021529673
81	27.544792	0.7756828	0.00704013
82	23.66767	0.75523037	0.017190676
83	33.37657	0.9815008	0.0018382422
84	36.110703	0.9334352	0.0009794668
85	28.465517	0.81237936	0.005695189
86	25.539026	0.71366733	0.011172676
87	33.481346	0.8899559	0.0017944246
88	26.706749	0.8224792	0.0085385665
89	30.244026	0.09772214	0.003781439
90	27.249966	0.85177195	0.0075346567
91	29.332403	0.84547746	0.004664655
92	28.732306	0.8494954	0.005355862
93	27.776106	0.054206315	0.006674969
94	27.370596	0.80679256	0.0073282514
95	25.918314	0.72935337	0.010238316
96	27.737427	0.70457625	0.006734684
97	30.66788	0.95132977	0.003429825
98	31.343334	0.8759319	0.0029357995
99	24.681211	0.8874677	0.013612524
