	PNSR	SSIM	MSE
0	31.782967	0.896322	0.0026531583
1	29.06717	0.7853226	0.0049584154
2	31.370401	0.9051681	0.002917559
3	35.309452	0.9402998	0.001177917
4	32.9684	0.8899457	0.0020193893
5	23.878166	0.8243984	0.016377332
6	27.171919	0.79960895	0.00767128
7	26.61239	0.78997093	0.008726109
8	27.490051	0.9305657	0.007129427
9	37.926205	0.959064	0.00064482115
10	24.349323	0.80839527	0.014693577
11	33.315357	0.39537778	0.0018643367
12	32.475353	0.8926493	0.0022621667
13	34.480534	0.91837204	0.0014256291
14	22.502026	0.94954836	0.022483157
15	24.13263	0.6406898	0.015445318
16	31.458158	0.88216454	0.0028591957
17	25.91842	0.7717913	0.010238061
18	35.37971	0.9319103	0.0011590145
19	23.976032	0.7539244	0.01601241
20	27.236168	0.64838594	0.0075586266
21	28.755383	0.8617465	0.005327476
22	34.139477	0.92425084	0.0015420987
23	33.251488	0.92373383	0.0018919569
24	27.748985	0.6581589	0.006716782
25	30.487017	0.08928845	0.0035756754
26	30.342968	0.92257434	0.0036962659
27	23.98136	0.6620364	0.015992772
28	23.526907	0.80309224	0.017756984
29	28.054907	0.73339427	0.0062599266
30	22.813118	0.39589876	0.020928985
31	32.099773	0.8768954	0.002466508
32	32.37458	0.90380317	0.0023152714
33	33.87617	0.9094177	0.0016384865
34	26.970545	0.7947156	0.00803536
35	35.375084	0.91984135	0.00116025
36	30.570475	0.84112096	0.0035076197
37	29.512201	0.83413994	0.0044754813
38	31.637487	0.85163903	0.002743539
39	13.114487	0.006797143	0.19525911
40	33.526203	0.91479945	0.0017759867
41	25.784645	0.9094997	0.010558333
42	29.22333	0.8516247	0.004783293
43	25.6138	0.7071382	0.010981961
44	31.064371	0.8917689	0.0031305645
45	30.92127	0.87519616	0.0032354356
46	31.428041	0.8682226	0.002879094
47	32.489643	0.8717947	0.0022547364
48	32.482727	0.9015551	0.0022583292
49	29.976889	0.8418377	0.0040213433
50	28.990856	0.83972317	0.0050463136
51	32.357517	0.8932354	0.0023243858
52	28.532656	0.89000946	0.005607822
53	34.25098	0.94233537	0.0015030105
54	31.495323	0.90734076	0.0028348335
55	26.967447	0.87297094	0.008041093
56	36.394825	0.78196436	0.00091743976
57	29.171585	0.7018641	0.004840622
58	34.465652	0.920663	0.001430522
59	35.392136	0.9140614	0.0011557031
60	31.070013	0.87305665	0.003126501
61	30.011818	0.40669036	0.0039891293
62	34.15404	0.90127206	0.0015369364
63	33.67852	0.9145607	0.0017147784
64	32.609917	0.8785883	0.0021931482
65	30.622667	0.89528906	0.0034657163
66	33.99006	0.97684985	0.0015960769
67	25.66957	0.75877064	0.010841835
68	26.062765	0.6800996	0.009903376
69	24.224548	0.6948887	0.015121853
70	33.34986	0.90952855	0.001849583
71	33.65136	0.8770204	0.0017255362
72	33.841503	0.9424802	0.0016516177
73	27.208263	0.7701726	0.007607352
74	31.244884	0.90040797	0.0030031118
75	32.925766	0.89191353	0.0020393105
76	27.018642	0.7995504	0.007946862
77	35.92572	0.96869063	0.0010220873
78	25.681866	0.80259085	0.010811187
79	32.881687	0.9329515	0.0020601146
80	35.7488	0.913599	0.0010645849
81	30.39891	0.8221994	0.0036489586
82	24.968752	0.7727341	0.012740443
83	24.807056	0.9061089	0.0132237375
84	36.995586	0.95643604	0.0007989162
85	30.718681	0.85115963	0.0033899364
86	26.33174	0.7131766	0.0093086315
87	36.039093	0.93764293	0.0009957508
88	26.801655	0.84240085	0.008353997
89	30.487017	0.08928845	0.0035756754
90	28.73607	0.8596394	0.00535122
91	28.445713	0.80246955	0.0057212207
92	28.820923	0.85445243	0.0052476823
93	39.693295	0.79935324	0.00042926997
94	25.87461	0.7648018	0.010341862
95	30.157099	0.8271563	0.00385789
96	27.773857	0.6739293	0.0066784266
97	34.34445	0.9649815	0.0014710069
98	33.27414	0.8881447	0.001882115
99	25.727034	0.840363	0.01069933
