	PNSR	SSIM	MSE
0	27.710789	0.8203262	0.0067761196
1	28.390461	0.81961113	0.0057944693
2	28.766909	0.89147806	0.005313355
3	30.777021	0.9227059	0.003344705
4	30.410753	0.88128656	0.0036390214
5	22.162949	0.7797388	0.024308886
6	23.26669	0.72586733	0.018853456
7	24.298662	0.7492757	0.014865985
8	26.685343	0.9270526	0.008580757
9	28.633228	0.9449041	0.0054794503
10	25.32465	0.80774856	0.011738023
11	33.36243	0.28135931	0.0018442371
12	28.924223	0.8865246	0.0051243342
13	28.895815	0.91123396	0.0051579634
14	23.547588	0.959098	0.017672628
15	23.858028	0.64725864	0.016453445
16	28.287815	0.8567424	0.005933054
17	27.21793	0.8514841	0.007590438
18	31.03109	0.9306415	0.003154647
19	25.238255	0.7823012	0.011973867
20	25.312153	0.6058024	0.011771843
21	27.842459	0.86568624	0.0065737623
22	27.74339	0.90984863	0.0067254435
23	28.794489	0.91705513	0.00527972
24	27.189255	0.63782716	0.0076407213
25	41.105087	0.6417345	0.00031013493
26	32.487015	0.92359334	0.0022561
27	23.762833	0.64430404	0.016818084
28	24.377882	0.84072727	0.014597271
29	27.780516	0.7300227	0.0066681956
30	20.029408	0.074421905	0.03973006
31	29.716526	0.8519821	0.004269797
32	28.973747	0.90826494	0.0050662323
33	29.55478	0.91154903	0.0044318186
34	27.514084	0.8056585	0.0070900843
35	28.428282	0.92041886	0.005744228
36	28.377398	0.85406494	0.0058119255
37	29.23887	0.86159396	0.0047662053
38	30.657291	0.87973154	0.003438197
39	13.205948	0.015632255	0.19118997
40	29.59485	0.9054551	0.004391114
41	27.827463	0.94027126	0.0065964963
42	27.179598	0.82323015	0.0076577296
43	22.725718	0.6419539	0.021354437
44	26.0345	0.87839645	0.009968042
45	29.821869	0.862315	0.0041674757
46	28.920414	0.856873	0.0051288335
47	30.28855	0.8563286	0.0037428716
48	29.722729	0.8894072	0.0042637037
49	28.817873	0.824413	0.005251367
50	31.528095	0.8900817	0.0028135218
51	27.598713	0.8868675	0.0069532613
52	26.997755	0.8521288	0.007985175
53	29.935999	0.9357016	0.004059383
54	27.012358	0.8963701	0.0079583675
55	28.130178	0.88185996	0.0061523635
56	34.30626	0.6017501	0.0014840002
57	28.588934	0.7242967	0.005535622
58	28.484266	0.8963088	0.0056706565
59	28.282698	0.9159535	0.00594005
60	30.368502	0.8854371	0.0036745963
61	26.944508	0.19303325	0.008083677
62	27.97486	0.89610684	0.006376378
63	27.680353	0.90105027	0.0068237726
64	29.510555	0.88404775	0.004477177
65	29.879868	0.9247799	0.0041121896
66	31.745718	0.9746993	0.0026760125
67	24.211687	0.7125472	0.015166702
68	24.580545	0.65975094	0.013931738
69	21.40592	0.68374586	0.028937962
70	27.075071	0.90078497	0.007844274
71	30.507694	0.86076945	0.003558692
72	29.209517	0.932361	0.004798529
73	25.280848	0.7332745	0.011857005
74	28.495474	0.8788665	0.005656041
75	27.793287	0.8648407	0.006648614
76	24.28504	0.8724864	0.014912687
77	30.873045	0.94869983	0.0032715625
78	24.53605	0.77181256	0.014075203
79	30.109772	0.9259713	0.0039001615
80	31.989027	0.92061174	0.002530214
81	28.920551	0.8327387	0.0051286677
82	24.310291	0.76877934	0.014826225
83	25.260302	0.91734964	0.011913237
84	28.064808	0.87346536	0.006245671
85	28.478933	0.8220937	0.0056776227
86	25.430696	0.7033154	0.011454868
87	29.001865	0.83293205	0.005033537
88	25.39237	0.82460684	0.011556402
89	41.105087	0.6417345	0.00031013493
90	25.742489	0.86172146	0.010661323
91	28.933758	0.84797215	0.005113096
92	29.197077	0.85055035	0.0048122937
93	39.886883	0.6692123	0.00041055522
94	26.957764	0.75685537	0.008059044
95	30.363632	0.8271439	0.003678719
96	27.442535	0.69082314	0.0072078574
97	31.466192	0.9529531	0.0028539114
98	29.732265	0.8834478	0.0042543504
99	25.302288	0.85603005	0.0117986165
