	PNSR	SSIM	MSE
0	26.930101	0.81717885	0.008110538
1	27.42378	0.73458004	0.0072390554
2	27.145794	0.7688203	0.0077175684
3	32.33325	0.8752019	0.00233741
4	29.337898	0.75998086	0.004658756
5	21.301062	0.72989774	0.029645152
6	24.621983	0.6974364	0.013799444
7	25.644165	0.69313884	0.010905442
8	23.932428	0.8852912	0.01617399
9	32.087505	0.9094104	0.0024734866
10	24.043497	0.7580996	0.015765589
11	23.339737	0.027190005	0.018538997
12	30.720734	0.82786995	0.003388335
13	31.728374	0.83853227	0.0026867203
14	18.957567	0.8800206	0.050851434
15	24.104395	0.5516063	0.015546063
16	28.111738	0.8258323	0.006178543
17	23.29015	0.6545634	0.018751882
18	31.466032	0.8426126	0.0028540173
19	21.427872	0.62802696	0.028792057
20	25.93601	0.549981	0.010196681
21	26.687214	0.7730465	0.008577058
22	29.753822	0.84548485	0.004233285
23	28.871584	0.8532249	0.005186824
24	27.236029	0.5797975	0.007558875
25	30.352726	0.09272041	0.0036879696
26	28.9319	0.8607464	0.0051152837
27	23.475187	0.6157888	0.017969709
28	22.75309	0.78274316	0.021220265
29	27.590248	0.66065675	0.0069668274
30	17.817753	0.010371892	0.06611267
31	28.390213	0.7436358	0.0057948017
32	28.546412	0.7849771	0.0055900887
33	30.89149	0.80458134	0.0032576974
34	25.17925	0.71005315	0.012137651
35	32.785004	0.8589101	0.0021064908
36	27.845633	0.7016223	0.0065689594
37	28.072958	0.7378189	0.006233961
38	29.528822	0.7798065	0.004458385
39	14.024023	0.00891557	0.15836442
40	29.788815	0.810575	0.0041993135
41	23.821747	0.8753801	0.016591478
42	27.398539	0.75839615	0.0072812513
43	24.837759	0.626903	0.013130584
44	27.031404	0.81238604	0.007923542
45	27.899176	0.76040626	0.0064884676
46	27.540749	0.7622857	0.0070466874
47	30.986525	0.8087502	0.003187185
48	28.650179	0.7712677	0.0054581063
49	26.914433	0.6750664	0.008139854
50	29.439108	0.8040635	0.0045514423
51	30.413248	0.8240036	0.003636931
52	25.676596	0.7974281	0.010824312
53	30.72995	0.88648164	0.0033811536
54	29.369265	0.8074209	0.004625229
55	24.818111	0.8218012	0.013190123
56	29.399733	0.24817412	0.0045928955
57	28.531284	0.65215194	0.0056095934
58	30.705116	0.8400517	0.003400543
59	31.598385	0.83343315	0.0027683526
60	28.861322	0.7690682	0.0051990915
61	21.642658	0.02229565	0.02740274
62	30.890127	0.8207892	0.0032587205
63	30.612919	0.8278563	0.0034735051
64	29.192225	0.7728005	0.004817674
65	26.543633	0.84488386	0.008865365
66	32.1908	0.9725089	0.0024153485
67	23.880846	0.66560197	0.016367232
68	26.215475	0.6517361	0.009561202
69	25.21579	0.67278427	0.012035965
70	29.407547	0.7988465	0.0045846384
71	30.19743	0.75744975	0.0038222298
72	29.493496	0.9030086	0.0044947984
73	24.211206	0.6047071	0.015168378
74	27.607891	0.76669234	0.006938583
75	29.1764	0.77879024	0.004835263
76	24.591387	0.68955976	0.013897005
77	33.030094	0.93462306	0.0019909046
78	24.340929	0.6692114	0.014722006
79	31.754654	0.8648193	0.0026705116
80	29.498592	0.86954427	0.0044895285
81	27.31566	0.63912725	0.0074215345
82	21.3595	0.72309047	0.029248923
83	23.444122	0.8850195	0.01809871
84	29.549917	0.8935286	0.0044367826
85	26.897837	0.6901219	0.008171017
86	25.257433	0.63208663	0.011921106
87	29.925278	0.8631385	0.004069417
88	25.450668	0.73135304	0.011402316
89	30.352726	0.09272041	0.0036879696
90	26.574795	0.78481656	0.008801982
91	24.13197	0.6449773	0.015447672
92	28.433155	0.84262383	0.005737786
93	29.879757	0.08770624	0.004112293
94	24.67872	0.7130454	0.013620338
95	26.674496	0.64317936	0.008602215
96	27.462484	0.6159082	0.007174828
97	33.32987	0.94528174	0.0018581164
98	30.534409	0.78133065	0.0035368681
99	27.025763	0.7837458	0.00793384
