	PNSR	SSIM	MSE
0	30.168278	0.85349613	0.0038479734
1	28.338757	0.7753617	0.0058638677
2	28.325195	0.82215595	0.005882208
3	33.65489	0.91572475	0.0017241342
4	31.398603	0.8370155	0.0028986754
5	23.859213	0.8080169	0.01644896
6	26.998655	0.7797392	0.007983517
7	26.313236	0.7728789	0.009348378
8	25.610987	0.9141184	0.010989073
9	36.025997	0.94519275	0.0009987581
10	23.800385	0.7856112	0.016673297
11	26.727755	0.060899016	0.008497369
12	32.867912	0.875479	0.0020666579
13	33.06696	0.88999254	0.001974077
14	20.32243	0.9209454	0.03713787
15	24.480251	0.6166963	0.014257217
16	26.438478	0.8119337	0.009082638
17	26.850859	0.79294884	0.008259885
18	33.798157	0.9019748	0.0016681845
19	24.704573	0.75596607	0.0135395
20	27.127138	0.64188653	0.007750788
21	28.163538	0.8334963	0.0061052847
22	32.603466	0.90020293	0.0021964093
23	31.942251	0.90145	0.0025576116
24	27.610739	0.6486101	0.006934034
25	22.740213	0.01657607	0.021283275
26	30.0958	0.9022503	0.0039127297
27	24.78215	0.69774896	0.013299791
28	23.328335	0.8055486	0.01858773
29	27.973518	0.72575706	0.006378345
30	17.274887	0.0081900135	0.074915424
31	29.685863	0.80426294	0.0043000504
32	30.819761	0.8626993	0.0033119498
33	32.48252	0.86999434	0.0022584356
34	25.918598	0.75663215	0.0102376435
35	34.47563	0.8995335	0.0014272393
36	29.493387	0.7904415	0.00449491
37	26.507622	0.7581922	0.008939179
38	31.571516	0.8392557	0.0027855327
39	12.70797	0.0024274078	0.21441886
40	30.960554	0.86397606	0.003206301
41	24.994236	0.8969501	0.012665905
42	28.655554	0.8200659	0.005451355
43	25.614979	0.6942194	0.010978981
44	31.182886	0.87251914	0.00304629
45	28.78901	0.8221626	0.0052863853
46	29.945736	0.8387774	0.0040502907
47	32.248207	0.8655959	0.0023836321
48	29.872297	0.8402259	0.0041193627
49	28.339857	0.79009616	0.0058623822
50	29.261366	0.83937556	0.004741582
51	31.436016	0.8618628	0.002873811
52	27.015364	0.8554363	0.0079528615
53	33.50946	0.9318485	0.0017828455
54	31.05901	0.8725152	0.0031344318
55	26.174124	0.8658884	0.009652672
56	26.059227	0.21228659	0.00991145
57	29.32302	0.6942516	0.0046747434
58	32.971066	0.8966265	0.0020181504
59	33.49472	0.88163656	0.0017889069
60	29.22317	0.832253	0.0047834693
61	22.504374	0.03625832	0.022471003
62	33.163147	0.87670213	0.0019308348
63	32.25828	0.88876605	0.0023781096
64	31.084827	0.8380295	0.003115854
65	28.682304	0.8833187	0.005417881
66	34.09632	0.97780144	0.0015574989
67	25.412716	0.70927876	0.011502398
68	26.175928	0.68759584	0.009648659
69	24.761896	0.6863005	0.013361961
70	31.843775	0.8724624	0.0026162681
71	31.935167	0.8344543	0.0025617871
72	32.917248	0.9283965	0.002043314
73	26.720509	0.7355671	0.00851156
74	29.80211	0.8597567	0.0041864784
75	31.27016	0.85999936	0.0029856833
76	26.491982	0.76607084	0.008971429
77	34.270126	0.9465067	0.0014963981
78	25.72488	0.7999046	0.010704634
79	33.2145	0.9136531	0.0019081386
80	34.83051	0.90500176	0.0013152522
81	27.727064	0.74370277	0.0067507727
82	24.461538	0.775667	0.014318777
83	23.535954	0.8844226	0.017720029
84	34.24724	0.9249891	0.0015043059
85	29.145575	0.80239344	0.0048697013
86	25.57306	0.6928125	0.0110854665
87	34.347984	0.9275183	0.0014698114
88	27.334894	0.82139957	0.0073887417
89	22.740213	0.01657607	0.021283275
90	26.942432	0.82137305	0.008087542
91	26.783213	0.7565626	0.008389548
92	29.626627	0.83202547	0.004359103
93	25.15159	0.028239323	0.012215208
94	25.597925	0.7841401	0.011022177
95	26.32005	0.71457016	0.00933372
96	28.076801	0.6774669	0.006228444
97	34.59016	0.9595744	0.0013900936
98	32.127003	0.84500974	0.002451093
99	26.515738	0.8256467	0.008922492
