	PNSR	SSIM	MSE
0	30.306648	0.84555215	0.0037273061
1	27.91507	0.78072864	0.0064647654
2	30.352285	0.8647813	0.0036883426
3	31.33877	0.8973386	0.0029388866
4	32.478157	0.8852847	0.0022607073
5	19.132578	0.612059	0.048842967
6	23.5497	0.7665358	0.017664034
7	26.128677	0.7270247	0.009754207
8	29.65145	0.93418056	0.0043342584
9	34.80744	0.9493365	0.0013222569
10	22.31202	0.7642951	0.023488645
11	30.836418	0.16971266	0.0032992717
12	30.838572	0.88537145	0.0032976354
13	32.59669	0.8876453	0.0021998398
14	14.795652	0.6401234	0.13258508
15	26.759481	0.72472733	0.008435516
16	25.400574	0.8255535	0.011534598
17	25.386694	0.81074876	0.011571521
18	33.15613	0.92984015	0.0019339565
19	26.137629	0.7890994	0.0097341295
20	26.579369	0.5995845	0.008792712
21	27.109617	0.77877593	0.0077821235
22	32.869102	0.9131998	0.0020660919
23	31.594273	0.89821947	0.0027709752
24	26.999659	0.65521795	0.007981674
25	41.77513	0.98310775	0.00026579495
26	25.952396	0.8761539	0.01015828
27	20.860903	0.5356027	0.03280723
28	27.383179	0.8680261	0.0073070507
29	27.308863	0.7667659	0.00743316
30	15.136406	0.006266992	0.12257992
31	30.462667	0.80025774	0.0035957796
32	31.066965	0.8841227	0.0031286967
33	31.722555	0.87923187	0.0026903222
34	24.792816	0.76803863	0.013267163
35	33.13123	0.88648367	0.0019450771
36	30.528782	0.8371737	0.0035414542
37	27.671032	0.77113616	0.0068384344
38	30.09888	0.88293415	0.003909954
39	13.1335535	0.0076592998	0.19440374
40	30.72457	0.86664003	0.0033853443
41	28.390972	0.9017441	0.005793789
42	26.209452	0.7770756	0.009574469
43	24.339735	0.6209762	0.0147260465
44	32.446465	0.873255	0.0022772648
45	30.127136	0.86515456	0.0038845998
46	31.512371	0.88160455	0.0028237267
47	31.43933	0.8988835	0.0028716195
48	30.497705	0.85348237	0.0035668858
49	29.792532	0.81163543	0.004195722
50	31.173683	0.8761406	0.003052752
51	30.710312	0.84275717	0.003396477
52	26.487358	0.83718413	0.008980986
53	31.740896	0.9313192	0.0026789845
54	32.95814	0.8975278	0.0020241637
55	27.272038	0.8287372	0.0074964566
56	33.898003	0.459403	0.0016302699
57	27.921602	0.7559046	0.006455051
58	33.574497	0.90076154	0.0017563464
59	32.378815	0.8800467	0.0023130137
60	28.450293	0.8491563	0.0057151886
61	22.269926	0.20426771	0.02371741
62	32.29703	0.873313	0.0023569851
63	33.69481	0.89304453	0.0017083588
64	31.099903	0.8763184	0.003105056
65	30.109465	0.91713965	0.0039004365
66	25.70253	0.8890421	0.010759864
67	23.61458	0.7101027	0.017402103
68	25.76321	0.6492962	0.010610577
69	26.131088	0.7740184	0.009748796
70	31.955336	0.8859917	0.0025499181
71	30.998116	0.84502697	0.0031786896
72	32.44251	0.9046481	0.0022793391
73	26.92968	0.75101376	0.008111324
74	30.269396	0.8819177	0.0037594147
75	31.820194	0.8858101	0.0026305125
76	33.29849	0.91159683	0.0018715921
77	31.91085	0.95402557	0.0025761705
78	24.47109	0.7485808	0.014287323
79	31.00806	0.8979302	0.0031714195
80	31.025099	0.92536145	0.0031590015
81	29.388546	0.7823273	0.004604742
82	24.346506	0.7913961	0.014703112
83	29.05435	0.9404354	0.004973075
84	36.661026	0.9483815	0.000862894
85	29.005093	0.81678796	0.005029797
86	23.403402	0.6617151	0.018269204
87	34.58123	0.9355326	0.0013929536
88	24.810888	0.80323637	0.013212075
89	41.77513	0.98310775	0.00026579495
90	26.818789	0.84508246	0.008321102
91	29.70557	0.87063336	0.004280583
92	30.159575	0.8948438	0.0038556927
93	36.90213	0.390677	0.00081629446
94	25.796799	0.7458115	0.010528825
95	27.677124	0.7130627	0.0068288483
96	27.255125	0.7202558	0.0075257057
97	28.44037	0.9389609	0.005728261
98	31.02136	0.84886944	0.0031617237
99	32.817245	0.9308778	0.0020909111
