	PNSR	SSIM	MSE
0	29.40572	0.8443396	0.004586568
1	29.442753	0.7459322	0.004547624
2	28.783978	0.85570914	0.0052925157
3	30.653706	0.8790859	0.0034410362
4	31.934135	0.8732022	0.002562396
5	20.350576	0.69016534	0.03689795
6	23.935839	0.74607	0.016161287
7	25.560833	0.7387121	0.011116716
8	20.705128	0.8115176	0.03400534
9	28.259583	0.9347867	0.005971751
10	24.16034	0.77307063	0.015347086
11	32.53472	0.63600284	0.0022314526
12	29.846493	0.8652532	0.004143912
13	31.88793	0.8721794	0.0025898032
14	21.55727	0.9427807	0.027946852
15	23.93247	0.6735119	0.016173828
16	29.532703	0.8396778	0.0044544023
17	28.92964	0.837978	0.00511795
18	33.82929	0.91936815	0.0016562687
19	25.400772	0.77356184	0.011534071
20	25.942957	0.5603389	0.010180385
21	26.889162	0.82232463	0.008187357
22	28.546614	0.89126456	0.0055898274
23	28.555214	0.88534224	0.0055787694
24	27.775175	0.63130987	0.0066764015
25	29.88059	0.09981526	0.004111504
26	28.551376	0.8775714	0.005583701
27	24.074423	0.6438583	0.015653718
28	20.170944	0.7219137	0.03845612
29	28.620045	0.7471579	0.0054961094
30	15.784845	0.0067276224	0.105578505
31	31.0447	0.8592855	0.0031447764
32	29.450523	0.8474077	0.0045394953
33	31.200294	0.8453443	0.003034104
34	26.004713	0.7859656	0.010036645
35	28.994436	0.87399673	0.005042154
36	29.503702	0.8074241	0.004484248
37	28.433203	0.75842434	0.0057377233
38	29.676548	0.86388785	0.0043092817
39	13.188361	0.006856453	0.19196579
40	30.886997	0.8732324	0.00326107
41	20.848011	0.8054416	0.032904774
42	26.972939	0.75715536	0.008030932
43	24.179	0.63740253	0.015281279
44	31.342924	0.8560119	0.0029360768
45	29.881954	0.85466015	0.004110214
46	29.35403	0.85431325	0.0046414845
47	30.931028	0.87704897	0.0032281755
48	30.28373	0.87196994	0.0037470276
49	29.214888	0.7845647	0.0047925995
50	31.58739	0.8732988	0.0027753697
51	28.820812	0.83762145	0.0052478164
52	26.642773	0.8330063	0.008665277
53	29.621256	0.9227045	0.004364497
54	30.119001	0.8708726	0.003891881
55	22.242807	0.77541023	0.023865975
56	32.24196	0.41291186	0.002387064
57	28.789173	0.737409	0.005286188
58	30.262642	0.8755379	0.0037652655
59	30.477129	0.8679349	0.0035838257
60	27.950016	0.8218599	0.0064129555
61	22.35655	0.37513894	0.023249028
62	29.718649	0.8509169	0.0042677093
63	30.375565	0.8680122	0.0036686258
64	30.230633	0.8538686	0.0037931195
65	29.145397	0.90661335	0.0048699006
66	25.277496	0.9410458	0.011866165
67	23.158798	0.68776625	0.019327696
68	25.820845	0.63066673	0.010470696
69	24.951496	0.783604	0.01279117
70	28.921303	0.85887927	0.005127781
71	32.256367	0.8439081	0.002379157
72	27.467451	0.8850335	0.0071666264
73	25.489033	0.7235213	0.011302032
74	29.161655	0.844614	0.004851704
75	29.966288	0.873308	0.004031169
76	25.194233	0.8893872	0.012095852
77	29.654425	0.93254584	0.00433129
78	25.310648	0.7524766	0.011775928
79	32.027485	0.8759039	0.0025079073
80	30.328388	0.91886777	0.0037086948
81	29.591038	0.7763751	0.0043949713
82	21.789772	0.7640732	0.02649004
83	20.402126	0.8094961	0.03646257
84	29.310236	0.9287956	0.0046885256
85	28.86251	0.80932	0.0051976703
86	25.888165	0.6992683	0.010309638
87	29.637278	0.90990984	0.0043484243
88	24.768822	0.78939307	0.013340673
89	29.88059	0.09981526	0.004111504
90	25.858162	0.8156076	0.01038111
91	21.630291	0.8387548	0.027480887
92	26.613527	0.8392591	0.008723825
93	32.113373	0.22561872	0.0024587973
94	22.542603	0.6849297	0.02227407
95	28.688828	0.7538177	0.0054097483
96	28.10247	0.687498	0.0061917426
97	29.705355	0.9303439	0.0042807944
98	31.127533	0.8298217	0.003085365
99	30.570654	0.93057597	0.003507474
