	PNSR	SSIM	MSE
0	30.810442	0.85892755	0.003319063
1	28.546284	0.7788229	0.0055902516
2	30.730482	0.8838975	0.0033807394
3	32.854385	0.8995548	0.002073105
4	32.82823	0.88109154	0.0020856285
5	19.938297	0.69645125	0.040572345
6	23.2765	0.7588648	0.018810913
7	26.155548	0.75980103	0.009694047
8	23.325039	0.87324816	0.018601848
9	35.330677	0.9437569	0.0011721747
10	23.30737	0.7917121	0.018677684
11	29.070175	0.092933886	0.0049549844
12	31.25836	0.8841542	0.0029938074
13	33.799698	0.88701963	0.0016675934
14	20.00898	0.91673875	0.039917376
15	24.854658	0.6994275	0.013079588
16	30.224882	0.86524135	0.0037981463
17	28.995052	0.85083324	0.00504144
18	34.062057	0.9242154	0.001569835
19	24.87608	0.77880514	0.013015237
20	26.900394	0.6099101	0.008166209
21	28.086487	0.8390977	0.006214571
22	32.27611	0.90664077	0.0023683645
23	32.396904	0.89603746	0.0023034003
24	27.762276	0.6602456	0.0066962605
25	39.390835	0.5232663	0.0004602317
26	27.479685	0.88379383	0.0071464656
27	23.889162	0.63422394	0.016335916
28	21.920267	0.7752232	0.025705922
29	28.436989	0.77615124	0.0057327207
30	15.867144	0.0077561187	0.10359663
31	30.886444	0.839208	0.003261485
32	31.880402	0.88275856	0.0025942968
33	32.872913	0.8698991	0.0020642795
34	25.176949	0.78348196	0.012144094
35	34.13054	0.8868178	0.0015452749
36	30.434578	0.8344271	0.0036191118
37	28.257074	0.7709048	0.0059751994
38	31.289083	0.88093495	0.0029727027
39	13.308935	0.0047214134	0.18670952
40	31.856379	0.874989	0.0026086867
41	23.295895	0.8645082	0.018727094
42	26.91796	0.7732611	0.008133245
43	24.53314	0.6446001	0.014084648
44	32.47523	0.8741824	0.0022622303
45	31.107208	0.8820582	0.0030998383
46	31.932598	0.88221246	0.0025633036
47	32.399475	0.8972239	0.0023020385
48	30.737585	0.8666119	0.0033752145
49	29.912699	0.8095184	0.0040812185
50	32.970135	0.88545185	0.0020185825
51	31.310642	0.8448701	0.0029579825
52	27.830276	0.8563797	0.006592226
53	32.56937	0.9269708	0.0022137212
54	32.347202	0.89273685	0.002329914
55	24.265453	0.81773615	0.0149800945
56	35.86909	0.5379048	0.0010355017
57	28.760418	0.74507016	0.0053213052
58	33.365215	0.89353687	0.0018430558
59	33.733963	0.8826296	0.0016930269
60	29.56464	0.8538044	0.004421767
61	22.591389	0.06360723	0.022025254
62	32.993458	0.87302476	0.0020077704
63	33.058693	0.8867067	0.0019778379
64	31.565697	0.8731449	0.0027892685
65	31.46604	0.92356706	0.002854013
66	29.81931	0.96867096	0.004169933
67	23.452333	0.70628554	0.01806452
68	25.886866	0.65973306	0.010312723
69	25.490442	0.7504558	0.011298368
70	31.811083	0.8815727	0.0026360378
71	32.40393	0.8480584	0.0022996764
72	33.060093	0.90443504	0.0019771992
73	25.712814	0.7332873	0.010734415
74	30.640419	0.8771989	0.003451579
75	31.859516	0.877651	0.002606803
76	28.779205	0.8973602	0.0052983314
77	32.53407	0.9457671	0.0022317884
78	25.220722	0.766163	0.012022303
79	32.346386	0.89847636	0.00233035
80	31.878801	0.9227975	0.0025952528
81	29.657665	0.7996992	0.004328059
82	22.527105	0.76092046	0.022353696
83	22.564383	0.8631983	0.02216265
84	34.950115	0.94841105	0.0012795237
85	29.821718	0.83289856	0.0041676187
86	25.101662	0.6808724	0.012356452
87	34.130703	0.9302331	0.0015452174
88	24.737553	0.8070017	0.013437065
89	39.390835	0.5232663	0.0004602317
90	26.551325	0.84575295	0.008849673
91	23.596582	0.8588483	0.017474372
92	28.741785	0.8762343	0.0053441827
93	38.54051	0.5206487	0.0005597691
94	23.796549	0.71242803	0.016688025
95	28.16518	0.7331454	0.0061029773
96	27.930466	0.7171506	0.0064418903
97	30.000935	0.94288766	0.0039991373
98	31.720345	0.8424766	0.0026916913
99	31.57459	0.93450487	0.0027835616
