	PNSR	SSIM	MSE
0	23.799746	0.6290668	0.016675748
1	25.546515	0.5483955	0.011153428
2	23.638313	0.64942604	0.017307272
3	27.816236	0.78676	0.006613575
4	26.799053	0.6846697	0.008359001
5	18.632387	0.47055322	0.05480513
6	21.239082	0.6211509	0.03007126
7	22.748354	0.61848295	0.021243421
8	30.660622	0.94916254	0.003435562
9	31.851765	0.8943777	0.0026114592
10	18.98309	0.64325327	0.05055348
11	24.035582	0.028139222	0.015794348
12	29.21323	0.79841226	0.0047944263
13	28.1324	0.75700927	0.0061492156
14	15.867994	0.75787973	0.10357635
15	23.279404	0.58590335	0.018798344
16	18.601398	0.45233488	0.05519757
17	22.32041	0.6471487	0.02344331
18	29.745138	0.8291364	0.004241759
19	23.874035	0.6512762	0.016392918
20	22.942394	0.45655736	0.02031517
21	21.472254	0.4972782	0.028499326
22	27.705072	0.7874233	0.0067850407
23	28.225704	0.79589033	0.0060185166
24	25.24249	0.5879243	0.011962188
25	17.887384	0.0055844416	0.065061115
26	23.615387	0.7840048	0.017398873
27	20.070446	0.53102803	0.039356396
28	23.826859	0.8170706	0.016571965
29	24.758493	0.6216119	0.013372434
30	15.167301	0.0051902262	0.121711016
31	25.25505	0.60687417	0.011927647
32	25.93964	0.72756904	0.010188164
33	27.68144	0.766322	0.0068220645
34	21.050703	0.54709774	0.03140434
35	28.454285	0.79627746	0.0057099373
36	26.165428	0.6640904	0.00967202
37	22.892689	0.49243528	0.020549009
38	29.019789	0.8350178	0.005012808
39	11.83824	0.0011419808	0.2619606
40	25.442074	0.70845616	0.011424902
41	26.90139	0.92939055	0.008164335
42	23.31561	0.66956073	0.018642265
43	23.34246	0.56052625	0.018527366
44	29.211988	0.7633004	0.004795799
45	22.801754	0.5834762	0.020983815
46	25.828054	0.6572823	0.010453321
47	29.79623	0.83257973	0.0041921497
48	24.084644	0.6221637	0.015616915
49	24.021683	0.5215273	0.015844978
50	28.177792	0.7885599	0.0060852813
51	28.114944	0.7355855	0.0061739804
52	23.089935	0.68390936	0.0196366
53	27.602262	0.8379236	0.00694758
54	28.21139	0.77826303	0.0060383854
55	26.197975	0.83711636	0.009599802
56	19.705599	0.16057038	0.042805545
57	25.96616	0.7558171	0.010126141
58	29.271982	0.793818	0.004730006
59	29.032986	0.7815869	0.004997596
60	27.12011	0.72297513	0.0077633453
61	21.707424	0.018735643	0.026997129
62	27.121447	0.74498624	0.007760957
63	29.809954	0.7900897	0.0041789236
64	26.849049	0.7366716	0.008263325
65	26.105103	0.8249119	0.009807304
66	25.792723	0.92035705	0.01053871
67	20.692778	0.5278661	0.03410217
68	24.579416	0.57044995	0.013935357
69	25.427584	0.7422471	0.0114630805
70	26.455524	0.70376056	0.0090470575
71	27.00136	0.6764644	0.007978547
72	28.062372	0.7848569	0.006249173
73	24.902176	0.642198	0.012937259
74	25.096064	0.6898374	0.012372388
75	26.649113	0.7444578	0.0086526405
76	29.494963	0.8538317	0.0044932803
77	27.746714	0.89738995	0.0067202966
78	22.022457	0.60054374	0.025108114
79	28.497314	0.808871	0.005653644
80	31.782295	0.89351255	0.0026535685
81	23.540197	0.48184383	0.017702729
82	24.107162	0.72612786	0.0155361565
83	27.939287	0.9415827	0.0064288173
84	30.925184	0.8792777	0.0032325215
85	23.155146	0.5725038	0.019343957
86	22.412899	0.60764474	0.022949327
87	30.422308	0.8393164	0.0036293506
88	23.79157	0.65770644	0.016707167
89	17.887384	0.0055844416	0.065061115
90	24.512888	0.7232592	0.014150476
91	29.766657	0.84595716	0.004220795
92	21.470026	0.5933162	0.028513953
93	18.527275	0.0063952394	0.05614776
94	24.14894	0.72451943	0.015387423
95	21.751356	0.34135073	0.026725408
96	25.13807	0.6870768	0.012253297
97	25.649666	0.87409955	0.0108916415
98	28.04352	0.71663356	0.006276358
99	29.280909	0.8641416	0.0047202925
