	PNSR	SSIM	MSE
0	29.726746	0.8733358	0.0042597605
1	27.970934	0.7767439	0.0063821403
2	29.65814	0.87030005	0.0043275873
3	33.86221	0.9232043	0.0016437615
4	32.325863	0.8661629	0.0023413897
5	22.590902	0.80907184	0.02202772
6	26.655527	0.77801764	0.008639869
7	26.010576	0.75147825	0.010023107
8	22.716755	0.86154455	0.021398548
9	32.405376	0.93871385	0.0022989125
10	24.173616	0.7988163	0.015300239
11	31.96983	0.44940504	0.0025414226
12	33.07182	0.8852678	0.0019718679
13	32.026554	0.8924428	0.002508444
14	21.415005	0.93635106	0.028877486
15	23.65202	0.623958	0.017252726
16	30.98471	0.8850665	0.0031885172
17	26.076572	0.7823556	0.009871943
18	31.84767	0.90069234	0.0026139244
19	24.00305	0.74672747	0.015913103
20	26.712389	0.6209429	0.008527484
21	27.332466	0.826879	0.0073928717
22	31.54333	0.89993876	0.0028036702
23	28.869453	0.8994277	0.005189369
24	27.795815	0.63766855	0.006644746
25	43.159134	0.9558408	0.00019326196
26	31.769396	0.91273445	0.0026614624
27	23.775953	0.6484047	0.016767351
28	21.252405	0.7467005	0.029979156
29	28.075497	0.7180009	0.0062303175
30	19.310009	0.03882067	0.046887707
31	30.703651	0.8342409	0.0034016885
32	29.525517	0.86537236	0.0044617793
33	30.857866	0.8722811	0.0032830185
34	26.984638	0.78863484	0.008009329
35	32.373756	0.9001932	0.0023157112
36	28.963655	0.8007895	0.0050780186
37	29.902216	0.8232542	0.0040910817
38	31.91693	0.8443585	0.0025725686
39	12.961922	0.008952369	0.20224035
40	31.375683	0.8757813	0.0029140138
41	22.628614	0.85168874	0.021837272
42	28.759495	0.8297699	0.0053224326
43	25.28984	0.6927739	0.011832479
44	30.317364	0.88116044	0.0037181214
45	30.091331	0.8571023	0.003916759
46	29.724756	0.8501719	0.0042617135
47	31.531433	0.8676391	0.0028113602
48	30.70487	0.86138254	0.003400735
49	28.814535	0.8107176	0.0052554067
50	28.91755	0.83583826	0.005132217
51	31.80646	0.86720884	0.002638845
52	26.722994	0.8525677	0.008506685
53	32.554626	0.93094903	0.0022212483
54	28.987526	0.8653125	0.005050184
55	23.594587	0.8054124	0.017482404
56	33.475464	0.47118053	0.0017968575
57	28.372696	0.6860586	0.0058182236
58	31.185022	0.8954139	0.003044791
59	32.986107	0.88383216	0.0020111718
60	28.82675	0.83901733	0.0052406476
61	25.825272	0.29715165	0.010460026
62	31.231676	0.8766927	0.003012259
63	29.962267	0.88762087	0.004034902
64	30.837019	0.8470978	0.0032988153
65	29.197063	0.8883301	0.0048123086
66	28.618101	0.96345466	0.0054985704
67	25.449709	0.7215376	0.011404833
68	25.08643	0.6633687	0.01239986
69	24.302067	0.69409156	0.014854332
70	30.745028	0.873998	0.003369435
71	32.378666	0.84962153	0.0023130944
72	27.424622	0.92679566	0.0072376486
73	26.797167	0.74726707	0.008362634
74	29.52832	0.8613077	0.0044588987
75	31.707539	0.8679365	0.00269964
76	24.39909	0.7519777	0.014526163
77	34.37347	0.959472	0.0014612111
78	25.4396	0.75774586	0.011431411
79	30.343475	0.91134655	0.003695834
80	31.60837	0.90573084	0.0027619947
81	29.621668	0.8046157	0.0043640826
82	23.373222	0.7799804	0.018396605
83	21.823883	0.84947556	0.0262828
84	33.554943	0.9127928	0.0017642726
85	29.820118	0.8292248	0.0041691554
86	25.874691	0.70257217	0.010341671
87	34.775978	0.9243551	0.0013318704
88	26.703524	0.8277329	0.008544907
89	43.159134	0.9558408	0.00019326196
90	27.028728	0.8291415	0.007928427
91	27.363552	0.7569884	0.0073401434
92	25.115736	0.80888057	0.01231647
93	33.736427	0.3058059	0.0016920664
94	24.24216	0.7199899	0.015060654
95	29.163893	0.78104544	0.0048492053
96	27.621674	0.6615265	0.0069165975
97	33.380085	0.96147215	0.001836756
98	31.01824	0.8556208	0.0031639948
99	27.393007	0.8409463	0.007290531
