	PNSR	SSIM	MSE
0	31.038052	0.87276965	0.0031495956
1	27.640532	0.79369295	0.0068866275
2	30.82259	0.8876637	0.0033097926
3	32.34502	0.93266624	0.0023310825
4	33.109764	0.8831199	0.0019547152
5	24.539293	0.8147997	0.014064699
6	27.65921	0.8104091	0.006857075
7	27.287655	0.8066501	0.0074695484
8	33.086525	0.9707962	0.0019652033
9	36.34354	0.9574233	0.0009283373
10	23.247976	0.7880864	0.018934868
11	33.039207	0.51165766	0.0019867313
12	32.50265	0.8935017	0.0022479927
13	32.79257	0.9109638	0.0021028237
14	19.662922	0.90659595	0.04322826
15	24.870087	0.64585054	0.013033198
16	26.555168	0.82721615	0.008841846
17	25.89351	0.7885018	0.010296954
18	34.079735	0.9287935	0.0015634585
19	26.67372	0.79882294	0.00860375
20	27.498306	0.66127956	0.007115889
21	29.190548	0.8657677	0.004819534
22	32.99178	0.92046356	0.002008548
23	33.626274	0.9178051	0.001735531
24	26.990808	0.6616585	0.007997956
25	27.394196	0.048976008	0.007288537
26	27.794357	0.90836906	0.0066469777
27	23.21757	0.66022736	0.019067906
28	27.067476	0.87298256	0.007858003
29	27.377544	0.7462301	0.0073165335
30	19.678438	0.03105831	0.043074086
31	31.59028	0.8682848	0.0027735224
32	32.37718	0.8943499	0.0023138863
33	32.695763	0.9018795	0.0021502227
34	26.247097	0.78936636	0.009491835
35	32.73752	0.91441584	0.002129649
36	30.574675	0.84207374	0.003504228
37	28.270252	0.81636155	0.0059570945
38	30.151974	0.8547666	0.0038624457
39	12.314526	0.002423217	0.234751
40	31.05983	0.904195	0.0031338395
41	30.609226	0.96312135	0.0034764605
42	28.326738	0.842235	0.0058801165
43	26.511412	0.718683	0.008931385
44	31.18485	0.89018077	0.0030449121
45	29.963226	0.8614115	0.004034013
46	31.127472	0.8623734	0.0030854081
47	31.16336	0.8749011	0.0030600165
48	32.575043	0.90121174	0.0022108308
49	30.3922	0.842413	0.0036545992
50	27.538116	0.8337541	0.0070509594
51	30.19961	0.8815594	0.0038203122
52	28.443016	0.886491	0.005724772
53	33.056175	0.94515365	0.0019789855
54	33.642006	0.90857404	0.0017292569
55	30.283117	0.92073244	0.003747557
56	34.196938	0.49647653	0.0015218293
57	28.94449	0.7117814	0.005100477
58	33.879505	0.9173631	0.0016372292
59	32.352936	0.90265393	0.0023268398
60	29.358482	0.86656517	0.004636728
61	26.533882	0.32578138	0.0088852905
62	32.17729	0.8926191	0.0024228736
63	33.90465	0.91256016	0.0016277761
64	31.402733	0.868701	0.0028959198
65	29.926474	0.8987308	0.0040682945
66	38.53555	0.9798083	0.0005604088
67	25.78062	0.7426988	0.0105681205
68	26.384417	0.6875252	0.009196408
69	24.486168	0.69451255	0.014237805
70	32.23427	0.8993338	0.0023912943
71	32.456154	0.86889815	0.0022721887
72	35.857845	0.93804723	0.001038186
73	27.876612	0.7747393	0.006522269
74	30.924158	0.89255315	0.0032332842
75	31.328497	0.88919	0.002945846
76	27.941174	0.7997486	0.0064260247
77	33.58355	0.95844567	0.0017526895
78	25.618536	0.8298286	0.010969993
79	32.61378	0.92830765	0.002191198
80	34.149807	0.9199347	0.0015384345
81	30.428686	0.81121415	0.0036240253
82	25.399485	0.7780117	0.01153749
83	29.399372	0.96144134	0.0045932774
84	34.3568	0.94286865	0.00146683
85	30.543741	0.84582853	0.0035292762
86	25.822405	0.7207178	0.0104669295
87	33.239132	0.9403258	0.0018973458
88	27.884449	0.84428936	0.0065105082
89	27.394196	0.048976008	0.007288537
90	28.527225	0.8611173	0.005614838
91	28.037418	0.7910492	0.006285185
92	30.942366	0.848987	0.0032197577
93	35.639805	0.4252999	0.00109164
94	26.557232	0.8047274	0.008837647
95	28.567366	0.7902214	0.0055631828
96	27.727604	0.6884678	0.0067499327
97	31.420317	0.95727897	0.0028842185
98	32.496838	0.87781006	0.0022510032
99	23.769331	0.82124335	0.016792936
