	PNSR	SSIM	MSE
0	26.499268	0.8018667	0.008956392
1	28.984123	0.7375683	0.0050541433
2	25.446861	0.70092297	0.011412313
3	30.646893	0.85864925	0.0034464383
4	28.239439	0.72973573	0.005999513
5	22.956175	0.7431684	0.020250805
6	24.763912	0.69493294	0.0133557655
7	24.965168	0.698729	0.0127509665
8	26.58216	0.92145455	0.008787064
9	30.16506	0.8976922	0.0038508251
10	23.628948	0.7448708	0.017344631
11	21.433947	0.011024071	0.028751817
12	29.778097	0.81736094	0.00420969
13	30.089102	0.8170451	0.003918769
14	17.999014	0.8513724	0.06341012
15	24.121222	0.53779113	0.015485947
16	25.187365	0.76186675	0.012115002
17	24.731789	0.7031238	0.013454918
18	29.72085	0.81674397	0.004265548
19	24.11341	0.6961062	0.015513814
20	25.43256	0.54024845	0.011449954
21	25.739492	0.7395428	0.01066868
22	29.131725	0.83267677	0.0048852563
23	27.227474	0.8447505	0.0075737727
24	26.8204	0.5725155	0.008318016
25	21.399033	0.012090923	0.028983891
26	30.250126	0.8553117	0.0037761338
27	23.495733	0.63505507	0.017884899
28	24.536757	0.8245198	0.014072916
29	26.864653	0.6501559	0.008233691
30	16.295656	0.005544852	0.09386296
31	26.892054	0.6884297	0.008181909
32	27.193514	0.7649743	0.0076332297
33	29.36011	0.7798925	0.00463499
34	25.347979	0.7025781	0.01167514
35	31.46937	0.8472215	0.0028518252
36	26.985788	0.6806361	0.008007204
37	24.826262	0.68812925	0.013165389
38	30.48956	0.7943715	0.003573584
39	12.767342	0.0023214817	0.2115075
40	28.402094	0.7737924	0.00577897
41	26.309462	0.9150866	0.009356508
42	27.171568	0.74748087	0.007671902
43	24.654654	0.6241154	0.013696022
44	27.061106	0.8146124	0.007869542
45	25.802763	0.70659393	0.010514378
46	26.087948	0.7357737	0.009846119
47	30.827042	0.80991375	0.0033064026
48	26.6661	0.7102183	0.008618861
49	25.80162	0.6488367	0.010517144
50	28.135326	0.77916175	0.006145073
51	29.897097	0.81199867	0.004095908
52	25.00787	0.7729499	0.012626209
53	29.53181	0.87038803	0.0044553187
54	27.392565	0.77609766	0.007291273
55	27.22926	0.86440927	0.0075706625
56	24.099535	0.1922538	0.015563468
57	27.597288	0.6458581	0.006955543
58	29.291075	0.82861656	0.004709257
59	30.675179	0.8131308	0.0034240638
60	28.345234	0.75572467	0.00585513
61	19.953495	0.009153213	0.04043061
62	29.608313	0.8040252	0.004377523
63	28.49732	0.811464	0.0056536356
64	28.244017	0.7509455	0.0059931925
65	26.190191	0.8468047	0.009617024
66	39.610615	0.9797531	0.0004375203
67	24.16696	0.6524067	0.015323704
68	25.463743	0.6399409	0.011368038
69	25.255547	0.6689658	0.011926284
70	28.584044	0.7856051	0.0055418606
71	28.841627	0.7191354	0.0052227257
72	26.846636	0.8918283	0.00826792
73	24.640835	0.60776806	0.0137396725
74	26.793509	0.7424691	0.008369683
75	28.708046	0.7740845	0.0053858613
76	23.182007	0.662887	0.019224681
77	31.788937	0.9220991	0.002649513
78	24.281807	0.6928924	0.01492379
79	29.329712	0.84077394	0.0046675466
80	28.387222	0.87856317	0.0057987925
81	25.364523	0.6047031	0.011630748
82	23.333462	0.7464324	0.018565796
83	25.616413	0.9181074	0.010975355
84	30.21432	0.8733423	0.0038073943
85	25.8963	0.6596742	0.010290345
86	25.001976	0.6246679	0.012643355
87	31.677362	0.8638343	0.0027184642
88	26.165648	0.72699475	0.00967153
89	21.399033	0.012090923	0.028983891
90	26.07988	0.77859235	0.009864428
91	24.47555	0.62895936	0.014272657
92	28.43358	0.814729	0.0057372223
93	23.02774	0.016235773	0.019919842
94	26.58409	0.7612833	0.008783165
95	24.422737	0.58703226	0.014447285
96	26.787918	0.60642093	0.008380463
97	31.76781	0.9395622	0.0026624326
98	29.126194	0.7518971	0.004891481
99	23.99245	0.74241537	0.01595199
