	PNSR	SSIM	MSE
0	26.386763	0.73969245	0.00919144
1	29.476902	0.7273274	0.0045120055
2	26.72077	0.79695624	0.008511044
3	30.67599	0.8885693	0.0034234251
4	27.740562	0.8174798	0.0067298217
5	20.491512	0.6757279	0.035719775
6	21.975653	0.6888835	0.02538018
7	23.486956	0.67155737	0.017921086
8	32.975185	0.97169495	0.0020162372
9	32.725315	0.94416046	0.002135641
10	23.70484	0.7594689	0.01704417
11	28.33695	0.21386544	0.005866307
12	29.757784	0.8557782	0.0042294255
13	29.363022	0.8789822	0.0046318844
14	16.467907	0.79802287	0.090213016
15	25.921497	0.6614785	0.010230815
16	22.682812	0.7206195	0.021566447
17	25.684256	0.74175835	0.010805238
18	29.219309	0.90426683	0.0047877217
19	22.04959	0.71825033	0.024951741
20	24.449364	0.55077976	0.014358974
21	25.888342	0.7615633	0.010309214
22	28.59829	0.89938635	0.0055237086
23	31.14954	0.8907764	0.0030697691
24	26.832066	0.63164073	0.008295705
25	20.520275	0.010637139	0.035483994
26	31.246717	0.8907086	0.003001845
27	21.77416	0.6315223	0.026585437
28	27.648514	0.9042424	0.0068739825
29	27.529488	0.7138272	0.0070649832
30	16.712727	0.0076933955	0.08526822
31	26.779207	0.75578773	0.008397289
32	29.143261	0.87461025	0.004872298
33	29.441889	0.87068594	0.0045485296
34	24.475525	0.71532065	0.014272739
35	31.137175	0.885431	0.0030785226
36	26.541302	0.8003081	0.008870123
37	24.226704	0.6620761	0.01511435
38	32.334984	0.8844493	0.0023364776
39	12.253088	0.0014821388	0.23809549
40	28.86181	0.8587017	0.0051985085
41	31.088129	0.9678034	0.0031134868
42	26.728004	0.7789828	0.00849688
43	22.24036	0.6015274	0.023879422
44	27.159906	0.8491883	0.007692531
45	25.85422	0.7259554	0.010390533
46	28.364473	0.8180748	0.0058292467
47	29.63586	0.88453144	0.0043498455
48	25.824894	0.7624497	0.010460934
49	25.885641	0.71551555	0.010315629
50	28.88471	0.84537846	0.0051711677
51	29.07465	0.84470975	0.0049498826
52	26.804247	0.7991676	0.008349013
53	30.998035	0.92099196	0.0031787488
54	27.10471	0.8767476	0.007790924
55	31.867239	0.93082875	0.0026021716
56	23.315584	0.20670384	0.018642385
57	29.021624	0.7351829	0.0050106905
58	28.333744	0.88107604	0.005870641
59	30.148447	0.8827734	0.0038655833
60	29.643143	0.8508837	0.004342557
61	23.227238	0.11840697	0.0190255
62	29.1857	0.8639504	0.0048249173
63	27.84246	0.87323415	0.006573758
64	28.138638	0.84603834	0.006140391
65	28.507048	0.91163087	0.0056409873
66	32.959297	0.97695893	0.0020236261
67	21.995525	0.600005	0.025264302
68	24.592161	0.63303393	0.013894527
69	23.545444	0.7339006	0.017681345
70	27.684296	0.86473465	0.0068175793
71	28.271822	0.79506344	0.0059549417
72	32.6065	0.8958541	0.0021948768
73	22.713663	0.6808507	0.021413794
74	27.491785	0.8460645	0.0071265823
75	27.90918	0.86138916	0.006473543
76	25.877676	0.8908135	0.01033457
77	30.963463	0.93264395	0.0032041562
78	24.23888	0.7221292	0.015072034
79	30.051865	0.892582	0.003952514
80	35.326626	0.9234418	0.0011732681
81	24.528606	0.6791141	0.014099357
82	20.285484	0.7179508	0.037455156
83	31.033464	0.97024345	0.0031529234
84	29.588615	0.94490993	0.004397424
85	26.057339	0.74860346	0.009915762
86	24.575743	0.6483436	0.013947153
87	29.743418	0.9227321	0.004243441
88	23.68144	0.7445995	0.017136252
89	20.520275	0.010637139	0.035483994
90	24.55788	0.83401436	0.014004637
91	20.305218	0.81843257	0.037285343
92	26.834171	0.797528	0.008291684
93	21.990435	0.015872769	0.025293943
94	28.052662	0.77612865	0.006263162
95	24.246056	0.6304485	0.015047153
96	27.570051	0.7021565	0.006999302
97	33.659557	0.94498336	0.0017222813
98	28.101067	0.8315272	0.0061937436
99	25.86269	0.86683685	0.010370286
