	PNSR	SSIM	MSE
0	27.845758	0.8564998	0.00656877
1	28.9374	0.7746977	0.0051088096
2	28.772888	0.8469862	0.0053060465
3	32.92566	0.9101142	0.0020393603
4	31.382895	0.83857125	0.002909178
5	22.5275	0.7881724	0.02235166
6	24.57458	0.7258243	0.01395089
7	25.571472	0.7308218	0.011089513
8	24.383781	0.89388245	0.014577454
9	31.574146	0.9319324	0.0027838447
10	24.342981	0.79279226	0.014715048
11	30.656841	0.24956241	0.0034385526
12	31.399666	0.8673728	0.0028979662
13	31.556396	0.8755408	0.0027952476
14	19.524548	0.89860755	0.04462777
15	24.336212	0.6171951	0.014738008
16	29.684002	0.86862683	0.0043018935
17	23.82981	0.68963474	0.016560711
18	32.00235	0.88931084	0.0025224623
19	21.320297	0.64650464	0.029514138
20	26.029636	0.6163458	0.009979213
21	27.495308	0.8146248	0.007120803
22	29.93945	0.8773103	0.00405616
23	28.243677	0.8846487	0.0059936587
24	27.873028	0.632868	0.006527654
25	35.41827	0.26221192	0.0011487695
26	31.879755	0.9058109	0.0025946836
27	23.39208	0.63376147	0.018316891
28	22.72316	0.7840309	0.021367017
29	28.240023	0.71318567	0.0059987055
30	19.486298	0.039266557	0.045022555
31	29.508404	0.7897308	0.004479395
32	28.964277	0.84179217	0.005077292
33	30.675941	0.85433304	0.0034234629
34	26.533785	0.7743756	0.008885488
35	31.998142	0.89010906	0.0025249084
36	28.530846	0.7784261	0.00561016
37	29.635675	0.811203	0.00435003
38	30.844097	0.8188386	0.0032934432
39	13.215303	0.004570234	0.19077855
40	30.60911	0.85200363	0.0034765527
41	24.42714	0.88882333	0.014432643
42	28.194628	0.8085578	0.0060617346
43	24.747066	0.6785993	0.013407665
44	27.131578	0.84898084	0.007742869
45	29.494587	0.83005327	0.004493669
46	28.72281	0.82844734	0.0053675836
47	30.952726	0.84507585	0.003212086
48	29.716778	0.8253319	0.004269549
49	27.8891	0.7703865	0.0065035406
50	30.502539	0.84307206	0.0035629189
51	30.775667	0.85211796	0.0033457482
52	26.529297	0.8356484	0.008894676
53	31.232922	0.91656595	0.0030113945
54	28.309399	0.8480854	0.0059036403
55	25.309254	0.83804893	0.011779705
56	35.050434	0.7236736	0.001250307
57	28.238407	0.6845536	0.006000937
58	30.371525	0.87872887	0.0036720391
59	31.601158	0.8681851	0.002766585
60	29.505198	0.8335486	0.0044827033
61	25.527672	0.22738765	0.0112019265
62	30.578722	0.8619038	0.0035009645
63	29.62917	0.8671043	0.004356553
64	29.93163	0.8235484	0.004063469
65	27.743248	0.86729383	0.0067256615
66	32.010887	0.9738722	0.0025175102
67	24.90396	0.70162326	0.0129319485
68	25.337025	0.67283547	0.011704624
69	23.854383	0.67618406	0.016467262
70	29.472189	0.8453997	0.004516906
71	31.685637	0.8258485	0.0027132893
72	27.454731	0.91860455	0.0071876487
73	25.170723	0.6948493	0.012161514
74	28.671747	0.8322955	0.0054310663
75	29.973227	0.83297986	0.0040247333
76	23.824907	0.73228455	0.016579414
77	33.49653	0.9554391	0.0017881633
78	25.343168	0.7297457	0.011688075
79	30.41457	0.8986707	0.0036358244
80	29.397058	0.88645124	0.004595725
81	28.686275	0.75524825	0.0054129274
82	20.453615	0.74164826	0.036032833
83	23.693295	0.8916347	0.01708954
84	30.126204	0.9141776	0.0038854326
85	28.602203	0.78906256	0.0055187335
86	25.920996	0.6810248	0.010231994
87	30.824377	0.904762	0.0033084305
88	25.890327	0.7998007	0.010304501
89	35.41827	0.26221192	0.0011487695
90	26.518919	0.8189753	0.008915959
91	25.181717	0.71691626	0.0121307615
92	26.997784	0.83229643	0.007985121
93	37.535275	0.70833343	0.00070555724
94	25.33134	0.72964585	0.011719953
95	28.283466	0.73685014	0.005938997
96	27.431934	0.6567761	0.007225473
97	34.015224	0.96138275	0.0015868556
98	30.999514	0.83733577	0.003177667
99	26.359724	0.8161344	0.009248844
