	PNSR	SSIM	MSE
0	29.013577	0.8411532	0.0050199823
1	28.27841	0.7542408	0.005945918
2	28.144272	0.80817896	0.0061324327
3	31.94636	0.88350534	0.0025551934
4	29.70452	0.7758359	0.0042816177
5	21.827066	0.74873084	0.026263539
6	24.83617	0.7186854	0.013135383
7	26.219948	0.7168455	0.0095513575
8	26.101545	0.91895366	0.009815339
9	34.231075	0.9176387	0.0015099152
10	23.582453	0.75938684	0.017531319
11	24.90853	0.047145817	0.012918344
12	31.755213	0.8466075	0.0026701686
13	31.29648	0.84617996	0.002967644
14	18.222528	0.86159563	0.060229186
15	24.548925	0.5733141	0.014033541
16	27.08209	0.82751346	0.007831603
17	24.934914	0.72838616	0.012840098
18	31.372831	0.8547653	0.0029159272
19	22.642626	0.6917229	0.021766938
20	26.470497	0.5824774	0.009015924
21	27.25077	0.78976136	0.0075332564
22	30.915133	0.86150724	0.0032400126
23	30.690058	0.8623941	0.0034123529
24	26.508114	0.5978686	0.008938165
25	30.632833	0.09769624	0.0034576128
26	27.50994	0.8661275	0.0070968564
27	23.470793	0.62451893	0.0179879
28	24.120295	0.81836045	0.015489249
29	26.92124	0.678937	0.008127106
30	17.005297	0.0077283573	0.07971318
31	28.525843	0.75184155	0.0056166267
32	29.468962	0.8023816	0.0045202626
33	30.992153	0.8181428	0.0031830575
34	25.231174	0.72354716	0.011993403
35	31.957048	0.8639415	0.0025489125
36	28.229694	0.7250558	0.0060129873
37	28.910694	0.7663112	0.0051403223
38	28.619095	0.7932528	0.005497313
39	13.101128	0.007881433	0.19586065
40	30.008907	0.8226265	0.0039918027
41	25.70492	0.9086196	0.010753945
42	27.205902	0.7716805	0.0076114866
43	25.64468	0.65817887	0.010904149
44	30.417421	0.8378414	0.0036334372
45	28.68411	0.7872744	0.005415625
46	29.19876	0.7885035	0.0048104287
47	29.893232	0.8199485	0.0040995544
48	28.85924	0.79104424	0.0052015875
49	27.338768	0.70239985	0.0073821526
50	29.494823	0.8149294	0.004493425
51	29.968142	0.8296941	0.0040294477
52	26.668814	0.82507056	0.008613475
53	31.243134	0.8969543	0.0030043223
54	30.79186	0.8240336	0.0033332948
55	26.140928	0.8444944	0.009726733
56	30.359692	0.2771413	0.0036820592
57	28.33501	0.6626139	0.0058689266
58	31.700195	0.85495985	0.0027042096
59	31.348492	0.845068	0.0029323152
60	29.072264	0.78516454	0.004952601
61	21.970354	0.03381355	0.025411163
62	31.025024	0.8298913	0.0031590562
63	31.56142	0.8391897	0.0027920152
64	29.326622	0.78790826	0.0046708677
65	26.7174	0.8510891	0.008517651
66	37.14637	0.9797113	0.00077165425
67	24.119762	0.6810726	0.015491148
68	26.263315	0.6642251	0.009456452
69	25.354513	0.6800413	0.011657581
70	29.971376	0.8109926	0.0040264484
71	29.974176	0.76989436	0.0040238528
72	32.240665	0.9064614	0.0023877756
73	25.090147	0.63787836	0.01238925
74	28.468065	0.7992792	0.0056918487
75	29.343979	0.79985017	0.00465224
76	25.225962	0.70360726	0.012007807
77	31.86616	0.9348465	0.002602818
78	24.990171	0.71219456	0.0126777645
79	32.053642	0.87374336	0.0024928462
80	32.670094	0.88289917	0.002162971
81	28.278908	0.6760273	0.0059452355
82	21.4169	0.7381833	0.02886489
83	25.162338	0.91357666	0.012185016
84	32.241615	0.90279585	0.0023872517
85	27.714329	0.7231559	0.006770598
86	25.714304	0.66525906	0.010730736
87	32.10627	0.88485914	0.0024628213
88	26.183874	0.7653416	0.009631021
89	30.632833	0.09769624	0.0034576128
90	27.384056	0.8009664	0.0073055723
91	23.756598	0.65915996	0.016842252
92	30.032383	0.86334306	0.003970284
93	31.295427	0.12494183	0.0029683625
94	25.35922	0.73818505	0.011644957
95	27.27689	0.67339545	0.007488084
96	27.433043	0.63408715	0.007223632
97	31.88429	0.94778246	0.0025919753
98	30.484177	0.7955204	0.0035780147
99	27.542799	0.7903328	0.0070433603
