	PNSR	SSIM	MSE
0	31.89991	0.89534914	0.0025826693
1	27.886868	0.7834469	0.0065068845
2	31.286146	0.88942057	0.0029747137
3	32.998363	0.9365172	0.0020055044
4	33.09552	0.8926147	0.0019611365
5	24.069456	0.8328859	0.015671633
6	27.709742	0.8047678	0.006777754
7	27.28033	0.77798045	0.0074821576
8	26.074175	0.91466206	0.009877395
9	37.091076	0.9548121	0.00078154163
10	23.743126	0.8022846	0.016894575
11	32.06536	0.27355215	0.0024861302
12	33.260136	0.88932127	0.0018881927
13	33.269028	0.9124487	0.00188433
14	22.266193	0.94691986	0.023737805
15	23.840366	0.6396948	0.0165205
16	32.09386	0.89709884	0.0024698693
17	26.229475	0.7853907	0.009530425
18	34.479504	0.9289799	0.0014259678
19	26.459093	0.7882287	0.009039627
20	27.4065	0.6537608	0.0072679156
21	27.794683	0.83262736	0.0066464767
22	33.56935	0.9208202	0.001758429
23	33.72329	0.917646	0.0016971927
24	27.217255	0.6542969	0.007591619
25	39.130436	0.49216175	0.00048867054
26	27.966415	0.9122307	0.0063887835
27	23.734278	0.6566318	0.01692903
28	22.6727	0.7865631	0.021616723
29	27.624502	0.7343399	0.0069120945
30	21.42993	0.1632413	0.028778419
31	31.38369	0.84821963	0.0029086457
32	32.427402	0.9001213	0.0022872821
33	33.029724	0.9073969	0.0019910755
34	26.39949	0.78512645	0.009164544
35	33.409172	0.91666657	0.0018244954
36	30.610466	0.84309024	0.0034754667
37	29.97575	0.8478373	0.0040223943
38	29.792437	0.8449429	0.004195814
39	12.765593	0.007873428	0.21159275
40	31.670444	0.90104467	0.002722798
41	24.831326	0.8940117	0.013150051
42	28.347034	0.84640497	0.0058527
43	26.376474	0.7189409	0.009213241
44	31.680792	0.88859177	0.0027163185
45	30.67324	0.8768677	0.003425592
46	31.761091	0.8702261	0.0026665553
47	31.010088	0.86897343	0.0031699394
48	31.330544	0.87154937	0.0029444587
49	30.368221	0.8435816	0.0036748338
50	27.583982	0.830976	0.0069768843
51	31.10812	0.8826314	0.0030991873
52	28.28622	0.8798753	0.005935232
53	33.475903	0.9457428	0.0017966751
54	33.644745	0.9084197	0.0017281662
55	25.61379	0.8495709	0.010981981
56	33.10341	0.44733196	0.0019575781
57	28.527687	0.7041683	0.0056142416
58	34.476337	0.9206369	0.0014270074
59	33.4809	0.90405357	0.0017946097
60	29.87764	0.8674347	0.0041143
61	29.116861	0.30019963	0.004902005
62	32.775566	0.8954381	0.0021110734
63	34.23611	0.91546404	0.0015081642
64	31.608955	0.8709352	0.0027616224
65	30.439556	0.8918656	0.0036149654
66	33.24842	0.9759591	0.0018932937
67	25.887585	0.73944443	0.010311014
68	26.497595	0.68385357	0.008959844
69	24.066778	0.6906144	0.015681302
70	32.67637	0.9033298	0.0021598462
71	32.123035	0.8682563	0.0024533335
72	35.607513	0.9388322	0.001099787
73	27.933485	0.7797986	0.0064374125
74	30.781958	0.8952146	0.0033409048
75	32.12917	0.89074856	0.00244987
76	28.910765	0.80090946	0.00514024
77	33.78083	0.96557283	0.0016748533
78	25.540783	0.7941264	0.011168158
79	33.121964	0.931458	0.0019492323
80	34.114727	0.9140222	0.0015509119
81	30.901361	0.83275163	0.0032503025
82	25.58923	0.78003806	0.011044271
83	24.015678	0.89243263	0.015866894
84	35.805195	0.9437082	0.001050849
85	30.884243	0.8587435	0.0032631382
86	25.927647	0.72172356	0.010216333
87	35.160316	0.938268	0.0012190689
88	27.52829	0.8453255	0.00706693
89	39.130436	0.49216175	0.00048867054
90	28.125603	0.8537927	0.00615885
91	27.402418	0.784902	0.007274747
92	27.20463	0.8277478	0.007613721
93	33.389965	0.25770953	0.0018325816
94	24.875204	0.7519895	0.013017851
95	29.829042	0.81458795	0.0041605965
96	27.529486	0.6748025	0.007064985
97	31.306501	0.96050155	0.0029608044
98	32.704735	0.88644344	0.0021457863
99	25.761885	0.8352677	0.010613812
